t_s,frame_ms,cpu_ms,gpu_ms,dist_m,phase
3.976449,3.3790,0.5440,3.2480,31.75,move_early
3.979916,3.4670,0.5230,3.4240,31.78,move_early
3.983182,3.2660,0.5720,3.1950,31.81,move_early
3.986808,3.6260,0.5610,3.4120,31.84,move_early
3.989966,3.1580,0.5370,3.2100,31.87,move_early
3.993491,3.5250,0.6280,3.4310,31.90,move_early
3.997436,3.9450,0.5250,3.8480,31.93,move_early
4.001220,3.7840,0.5900,3.6550,31.96,move_early
4.004485,3.2650,0.7650,3.2300,31.99,move_early
4.007988,3.5030,0.5560,3.4470,32.02,move_early
4.011643,3.6550,0.5450,3.2280,32.05,move_early
4.015252,3.6090,0.5330,3.4100,32.08,move_early
4.018288,3.0360,0.5400,3.2440,32.11,move_early
4.021707,3.4190,0.5580,3.4080,32.14,move_early
4.025039,3.3320,0.5570,3.1970,32.16,move_early
4.028497,3.4580,0.5390,3.3980,32.19,move_early
4.032197,3.7000,0.5230,3.4500,32.22,move_early
4.035945,3.7480,0.5460,3.3800,32.25,move_early
4.047654,11.7090,0.5450,3.2350,32.27,move_early
4.052288,4.6340,0.5400,3.4350,32.30,move_early
4.055385,3.0970,0.5980,3.2440,32.34,move_early
4.058741,3.3560,0.6070,3.4020,32.37,move_early
4.062003,3.2620,0.5470,3.1830,32.40,move_early
4.066047,4.0440,0.5720,4.0320,32.43,move_early
4.069402,3.3550,0.5630,3.2440,32.46,move_early
4.072881,3.4790,0.5370,3.4190,32.49,move_early
4.076207,3.3260,0.5340,3.1980,32.52,move_early
4.079714,3.5070,0.5360,3.4190,32.55,move_early
4.083091,3.3770,0.5160,3.2310,32.58,move_early
4.086510,3.4190,0.5520,3.3780,32.61,move_early
4.089766,3.2560,0.5560,3.2160,32.64,move_early
4.093275,3.5090,0.5530,3.3970,32.66,move_early
4.096630,3.3550,0.5700,3.2270,32.69,move_early
4.100575,3.9450,0.5580,3.9700,32.72,move_early
4.103956,3.3810,0.5260,3.2420,32.75,move_early
4.107431,3.4750,0.5500,3.4470,32.78,move_early
4.110753,3.3220,0.5100,3.2210,32.81,move_early
4.114218,3.4650,0.7160,3.4250,32.84,move_early
4.117564,3.3460,0.5320,3.2410,32.87,move_early
4.121051,3.4870,0.5320,3.3870,32.90,move_early
4.124381,3.3300,0.6970,3.2480,32.93,move_early
4.128446,4.0650,0.5390,3.9580,32.96,move_early
4.131775,3.3290,0.5300,3.2700,32.99,move_early
4.137302,5.5270,0.5470,3.6680,33.02,move_early
4.140770,3.4680,0.5330,3.2540,33.05,move_early
4.143650,2.8800,0.5720,3.5040,33.08,move_early
4.146944,3.2940,0.5900,3.2200,33.11,move_early
4.150533,3.5890,0.5540,3.4780,33.14,move_early
4.153785,3.2520,0.5420,3.2270,33.17,move_early
4.157280,3.4950,0.5400,3.4300,33.20,move_early
4.160553,3.2730,0.5420,3.1960,33.23,move_early
4.164253,3.7000,0.5370,3.6370,33.26,move_early
4.167557,3.3040,0.5370,3.2090,33.29,move_early
4.171287,3.7300,0.5080,3.6350,33.32,move_early
4.174575,3.2880,0.5070,3.2020,33.35,move_early
4.178107,3.5320,0.5430,3.4870,33.38,move_early
4.181425,3.3180,0.5290,3.2100,33.41,move_early
4.184996,3.5710,0.5180,3.4790,33.44,move_early
4.188318,3.3220,0.5560,3.2190,33.46,move_early
4.191846,3.5280,0.5150,3.4230,33.49,move_early
4.195131,3.2850,0.6760,3.2190,33.52,move_early
4.199151,4.0200,0.5130,3.9580,33.55,move_early
4.202446,3.2950,0.5340,3.2050,33.58,move_early
4.206192,3.7460,0.5210,3.6810,33.61,move_early
4.209583,3.3910,0.5200,3.2250,33.64,move_early
4.213167,3.5840,0.5230,3.4770,33.67,move_early
4.216409,3.2420,0.5310,3.2130,33.69,move_early
4.219905,3.4960,0.5310,3.4690,33.72,move_early
4.223168,3.2630,0.6090,3.2170,33.75,move_early
4.226723,3.5550,0.5210,3.4420,33.78,move_early
4.230071,3.3480,0.5180,3.2100,33.80,move_early
4.233860,3.7890,0.6980,3.7330,33.83,move_early
4.237156,3.2960,0.5400,3.2210,33.86,move_early
4.240704,3.5480,0.5180,3.4830,33.89,move_early
4.244042,3.3380,0.5230,3.2130,33.92,move_early
4.247563,3.5210,0.5730,3.4930,33.94,move_early
4.251149,3.5860,0.5910,3.2290,33.97,move_early
4.254413,3.2640,0.5360,3.3990,34.00,move_early
4.257633,3.2200,0.5080,3.2280,34.02,move_early
4.261967,4.3340,0.5660,3.9990,34.05,move_early
4.265208,3.2410,0.5490,3.4340,34.08,move_early
4.269035,3.8270,0.5260,3.5480,34.11,move_early
4.272385,3.3500,0.5620,3.4540,34.14,move_early
4.275706,3.3210,0.5270,3.2360,34.17,move_early
4.278990,3.2840,0.5450,3.2130,34.20,move_early
4.282543,3.5530,0.5550,3.4800,34.23,move_early
4.285883,3.3400,0.5270,3.2460,34.25,move_early
4.289417,3.5340,0.5530,3.4420,34.28,move_early
4.292718,3.3010,0.5970,3.2120,34.31,move_early
4.299574,6.8560,0.6020,3.4300,34.33,move_early
4.304292,4.7180,0.5590,3.6200,34.36,move_early
4.307884,3.5920,0.5800,3.2730,34.39,move_early
4.310782,2.8980,0.8090,3.2540,34.42,move_early
4.314793,4.0110,0.7770,3.4490,34.45,move_early
4.318746,3.9530,0.6900,3.2620,34.48,move_early
4.321599,2.8530,0.5640,3.3920,34.51,move_early
4.324868,3.2690,0.5570,3.2210,34.54,move_early
4.328204,3.3360,0.5500,3.3660,34.57,move_early
4.332488,4.2840,0.5480,3.6940,34.60,move_early
4.336476,3.9880,0.6780,3.6570,34.63,move_early
4.339783,3.3070,0.5480,3.2300,34.66,move_early
4.343291,3.5080,0.5390,3.4570,34.69,move_early
4.346595,3.3040,0.5360,3.2530,34.72,move_early
4.350105,3.5100,0.6980,3.4300,34.75,move_early
4.353410,3.3050,0.5550,3.2320,34.78,move_early
4.356938,3.5280,0.5770,3.4020,34.81,move_early
4.360233,3.2950,0.5440,3.2480,34.84,move_early
4.364116,3.8830,0.5370,3.7390,34.87,move_early
4.367458,3.3420,0.5420,3.2730,34.90,move_early
4.371049,3.5910,0.5630,3.4920,34.93,move_early
4.374377,3.3280,0.5460,3.2760,34.96,move_early
4.377905,3.5280,0.5290,3.4500,34.99,move_early
4.381299,3.3940,0.5360,3.2610,35.02,move_early
4.384817,3.5180,0.5760,3.4180,35.04,move_early
4.388127,3.3100,0.6390,3.2490,35.07,move_early
4.392452,4.3250,0.5610,3.9380,35.10,move_early
4.395482,3.0300,0.6710,3.2560,35.13,move_early
4.399183,3.7010,0.5730,3.6630,35.16,move_early
4.402530,3.3470,0.5620,3.2660,35.19,move_early
4.406156,3.6260,0.5700,3.4870,35.21,move_early
4.409391,3.2350,0.5540,3.2390,35.24,move_early
4.412892,3.5010,0.5440,3.4360,35.27,move_early
4.416245,3.3530,0.6900,3.2720,35.30,move_early
4.419764,3.5190,0.7000,3.4070,35.32,move_early
4.423130,3.3660,0.5590,3.2500,35.35,move_early
4.426575,3.4450,0.5800,3.4160,35.38,move_early
4.430176,3.6010,0.5480,3.4700,35.41,move_early
4.433877,3.7010,0.5660,3.6120,35.44,move_early
4.437227,3.3500,0.6120,3.2500,35.46,move_early
4.440698,3.4710,0.5700,3.4660,35.49,move_early
4.444058,3.3600,0.8240,3.2670,35.52,move_early
4.447632,3.5740,0.5230,3.4480,35.55,move_early
4.450979,3.3470,0.5550,3.2670,35.57,move_early
4.454459,3.4800,0.5550,3.4150,35.60,move_early
4.458789,4.3300,0.5640,3.2690,35.63,move_early
4.461907,3.1180,0.5260,3.9360,35.66,move_early
4.465458,3.5510,0.5850,3.4570,35.69,move_early
4.469215,3.7570,0.5920,3.6990,35.72,move_early
4.472552,3.3370,0.5580,3.2600,35.75,move_early
4.476114,3.5620,0.5380,3.5090,35.77,move_early
4.479464,3.3500,0.5450,3.2510,35.80,move_early
4.483033,3.5690,0.5230,3.4770,35.83,move_early
4.486373,3.3400,0.5140,3.2570,35.86,move_early
4.489886,3.5130,0.5310,3.4420,35.88,move_early
4.493259,3.3730,0.5600,3.2530,35.91,move_early
4.496768,3.5090,0.5160,3.4410,35.94,move_early
4.500214,3.4460,0.5300,3.2750,35.97,move_early
4.503922,3.7080,0.5690,3.6500,36.00,move_early
4.507270,3.3480,0.5810,3.2770,36.02,move_early
4.510807,3.5370,0.5250,3.5030,36.05,move_early
4.514527,3.7200,0.5370,3.2680,36.08,move_early
4.517729,3.2020,0.5360,3.4850,36.11,move_early
4.521060,3.3310,0.5430,3.2430,36.13,move_early
4.524554,3.4940,0.5250,3.4300,36.16,move_early
4.528162,3.6080,0.5210,3.2540,36.19,move_early
4.532297,4.1350,0.5900,4.3050,36.22,move_early
4.535661,3.3640,0.5280,3.2240,36.25,move_early
4.539250,3.5890,0.7030,3.5360,36.28,move_early
4.542561,3.3110,0.6770,3.2380,36.31,move_early
4.546202,3.6410,0.5180,3.5150,36.33,move_early
4.549529,3.3270,0.5260,3.2440,36.36,move_early
4.553071,3.5420,0.6730,3.4190,36.39,move_early
4.556401,3.3300,0.5410,3.2380,36.42,move_early
4.559887,3.4860,0.5250,3.4430,36.44,move_early
4.563412,3.5250,0.5260,3.4380,36.47,move_early
4.567176,3.7640,0.5710,3.6760,36.50,move_early
4.572450,5.2740,0.5620,3.2400,36.53,move_early
4.576479,4.0290,0.5370,3.5000,36.56,move_early
4.579202,2.7230,0.5740,3.4530,36.59,move_early
4.582511,3.3090,0.6460,3.2660,36.62,move_early
4.586109,3.5980,0.5540,3.4090,36.65,move_early
4.589392,3.2830,0.8180,3.2690,36.68,move_early
4.593400,4.0080,0.5780,3.9410,36.71,move_early
4.596777,3.3770,0.5400,3.2440,36.74,move_early
4.600455,3.6780,0.5420,3.6530,36.77,move_early
4.603830,3.3750,0.5400,3.2590,36.80,move_early
4.607391,3.5610,0.5610,3.4480,36.82,move_early
4.610673,3.2820,0.8300,3.2510,36.85,move_early
4.614674,4.0010,0.5440,3.4550,36.88,move_early
4.619165,4.4910,0.8170,3.2540,36.91,move_early
4.621898,2.7330,0.5330,3.4330,36.94,move_early
4.625028,3.1300,0.5260,3.2430,36.97,move_early
4.628609,3.5810,0.5240,3.4130,36.99,move_early
4.632116,3.5070,0.5300,3.2680,37.02,move_early
4.635799,3.6830,0.5190,3.6310,37.05,move_early
4.639144,3.3450,0.5630,3.2540,37.08,move_early
4.642961,3.8170,0.5620,3.4820,37.11,move_early
4.645948,2.9870,0.5150,3.2530,37.13,move_early
4.649544,3.5960,0.5240,3.4870,37.16,move_early
4.652870,3.3260,0.5580,3.2390,37.19,move_early
4.656389,3.5190,0.5330,3.4310,37.22,move_early
4.659705,3.3160,0.5310,3.2290,37.24,move_early
4.663303,3.5980,0.5300,3.4750,37.27,move_early
4.667341,4.0380,0.5310,3.2650,37.30,move_early
4.670974,3.6330,0.5170,3.5000,37.33,move_early
4.674293,3.3190,0.5280,3.2440,37.36,move_early
4.677927,3.6340,0.5510,3.4990,37.39,move_early
4.681234,3.3070,0.5580,3.2730,37.42,move_early
4.684759,3.5250,0.5380,3.4420,37.44,move_early
4.688199,3.4400,0.5220,3.2390,37.47,move_early
4.691590,3.3910,0.5210,3.4440,37.50,move_early
4.694916,3.3260,0.5330,3.2780,37.52,move_early
4.698632,3.7160,0.6860,3.6320,37.55,move_early
4.702184,3.5520,0.5450,3.4630,37.58,move_early
4.705766,3.5820,0.5240,3.4910,37.61,move_early
4.709139,3.3730,0.5710,3.2640,37.64,move_early
4.712656,3.5170,0.6970,3.4740,37.67,move_early
4.715997,3.3410,0.5420,3.2530,37.69,move_early
4.719524,3.5270,0.5210,3.4440,37.72,move_early
4.722816,3.2920,0.5560,3.2480,37.75,move_early
4.726352,3.5360,0.6660,3.4440,37.78,move_early
4.729951,3.5990,0.5140,3.5150,37.80,move_early
4.733978,4.0270,0.5680,3.9870,37.83,move_early
4.737328,3.3500,0.5280,3.2040,37.86,move_early
4.740858,3.5300,0.5140,3.4840,37.89,move_early
4.744146,3.2880,0.5410,3.2000,37.92,move_early
4.747680,3.5340,0.5400,3.4740,37.95,move_early
4.750994,3.3140,0.5170,3.2460,37.97,move_early
4.754494,3.5000,0.5330,3.4330,38.00,move_early
4.757791,3.2970,0.5440,3.2180,38.03,move_early
4.761270,3.4790,0.6640,3.4270,38.06,move_early
4.765075,3.8050,0.5190,3.2490,38.08,move_early
4.768464,3.3890,0.5230,3.6210,38.11,move_early
4.771782,3.3180,0.5250,3.2250,38.14,move_early
4.775345,3.5630,0.5190,3.4740,38.17,move_early
4.778614,3.2690,0.5150,3.2410,38.19,move_early
4.782208,3.5940,0.5160,3.4600,38.22,move_early
4.785790,3.5820,0.5270,3.2390,38.25,move_early
4.789090,3.3000,0.5470,3.4220,38.28,move_early
4.792393,3.3030,0.5400,3.2400,38.30,move_early
4.796447,4.0540,0.5700,3.9390,38.33,move_early
4.799745,3.2980,0.6050,3.2260,38.36,move_early
4.803462,3.7170,0.5330,3.4860,38.39,move_early
4.806698,3.2360,0.5350,3.2600,38.42,move_early
4.810291,3.5930,0.5770,3.4870,38.45,move_early
4.813605,3.3140,0.5260,3.2550,38.47,move_early
4.817111,3.5060,0.5230,3.4380,38.50,move_early
4.820460,3.3490,0.5330,3.2400,38.53,move_early
4.823980,3.5200,0.5190,3.4260,38.56,move_early
4.827276,3.2960,0.5960,3.2360,38.58,move_early
4.831182,3.9060,0.5260,3.8270,38.61,move_early
4.834479,3.2970,0.5410,3.2240,38.64,move_early
4.838054,3.5750,0.5080,3.4780,38.67,move_early
4.841334,3.2800,0.5420,3.2340,38.70,move_early
4.844887,3.5530,0.5130,3.4590,38.72,move_early
4.848257,3.3700,0.5210,3.2330,38.75,move_early
4.851752,3.4950,0.5320,3.4310,38.78,move_early
4.855092,3.3400,0.5280,3.2360,38.81,move_early
4.858557,3.4650,0.5520,3.4280,38.83,move_early
4.862085,3.5280,0.5520,3.4310,38.86,move_early
4.866153,4.0680,0.6050,3.9830,38.89,move_early
4.873684,7.5310,0.7860,3.2050,38.92,move_early
4.881229,7.5450,0.5570,3.4870,38.95,move_early
4.884647,3.4180,0.5510,3.4630,38.98,move_early
4.887826,3.1790,0.6400,3.2470,39.01,move_early
4.891234,3.4080,0.5210,3.4020,39.04,move_early
4.894961,3.7270,0.5330,3.2550,39.07,move_early
4.898287,3.3260,0.5460,3.6200,39.10,move_early
4.902142,3.8550,0.5210,3.5210,39.13,move_early
4.907646,5.5040,0.5470,3.4420,39.16,move_early
4.911442,3.7960,0.5250,3.2170,39.19,move_early
4.915306,3.8640,0.5380,3.4460,39.22,move_early
4.918792,3.4860,0.5770,3.2130,39.25,move_early
4.922046,3.2540,0.5700,3.3970,39.28,move_early
4.925410,3.3640,0.5080,3.2300,39.31,move_early
4.929481,4.0710,0.5200,4.0800,39.34,move_early
4.933417,3.9360,0.5990,3.6570,39.37,move_early
4.937257,3.8400,0.5370,3.5080,39.40,move_early
4.940829,3.5720,0.5430,3.4470,39.42,move_early
4.944157,3.3280,0.5430,3.2260,39.45,move_early
4.947612,3.4550,0.5610,3.4510,39.48,move_early
4.951100,3.4880,0.6210,3.2340,39.51,move_early
4.954807,3.7070,0.6390,3.4030,39.54,move_early
4.958081,3.2740,0.7260,3.2480,39.57,move_early
4.961603,3.5220,0.5350,3.3870,39.60,move_early
4.965191,3.5880,0.6160,3.2530,39.63,move_early
4.968711,3.5200,0.5430,3.4450,39.66,move_early
4.971973,3.2620,0.6120,3.2380,39.69,move_early
4.975518,3.5450,0.5520,3.4530,39.72,move_early
4.978885,3.3670,0.6190,3.2510,39.75,move_early
4.982342,3.4570,0.5390,3.3850,39.78,move_early
4.985647,3.3050,0.5350,3.2140,39.81,move_early
4.989132,3.4850,0.5400,3.4040,39.84,move_early
4.992457,3.3250,0.5340,3.2320,39.87,move_early
4.995989,3.5320,0.5350,3.3810,39.90,move_early
5.000029,4.0400,0.5390,3.9800,39.93,move_early
5.003523,3.4940,0.5510,3.4540,39.96,move_early
5.006939,3.4160,0.5330,3.2420,39.99,move_early
5.010418,3.4790,0.5480,3.4460,40.02,move_early
5.013787,3.3690,0.5380,3.2400,40.05,move_early
5.017226,3.4390,0.5940,3.4050,40.08,move_early
5.020882,3.6560,0.5580,3.2350,40.11,move_early
5.024278,3.3960,0.5530,3.4160,40.14,move_early
5.027547,3.2690,0.5480,3.2440,40.17,move_early
5.031074,3.5270,0.5500,3.4090,40.20,move_early
5.034642,3.5680,0.7550,3.2670,40.22,move_early
5.038356,3.7140,0.5300,3.4610,40.25,move_early
5.042125,3.7690,0.5450,3.2700,40.28,move_early
5.045519,3.3940,0.5540,3.4550,40.31,move_early
5.048861,3.3420,0.5730,3.2600,40.34,move_early
5.052323,3.4620,0.5240,3.4170,40.37,move_early
5.055622,3.2990,0.5400,3.2430,40.40,move_early
5.059603,3.9810,0.5420,3.9280,40.43,move_early
5.063390,3.7870,0.5530,3.6780,40.46,move_early
5.067146,3.7560,0.5010,3.6490,40.49,move_early
5.070526,3.3800,0.5430,3.2530,40.52,move_early
5.074012,3.4860,0.5400,3.4520,40.55,move_early
5.077498,3.4860,0.5190,3.2530,40.58,move_early
5.080943,3.4450,0.6120,3.4480,40.61,move_early
5.084281,3.3380,0.5860,3.2400,40.63,move_early
5.087748,3.4670,0.5410,3.3820,40.66,move_early
5.091129,3.3810,0.5580,3.2240,40.69,move_early
5.095156,4.0270,0.5420,3.6060,40.72,move_early
5.098567,3.4110,0.6620,3.2580,40.75,move_early
5.102148,3.5810,0.5840,3.4300,40.78,move_early
5.105652,3.5040,0.5410,3.2420,40.80,move_early
5.109091,3.4390,0.5510,3.4540,40.83,move_early
5.112424,3.3330,0.5310,3.2170,40.86,move_early
5.115912,3.4880,0.5270,3.4390,40.89,move_early
5.119249,3.3370,0.5290,3.2730,40.91,move_early
5.127671,8.4220,0.5170,3.4230,40.94,move_early
5.135601,7.9300,0.5330,3.2500,40.97,move_early
5.139569,3.9680,0.5570,3.2310,41.00,move_early
5.142521,2.9520,0.5770,3.4550,41.04,move_early
5.146837,4.3160,0.5960,4.3390,41.07,move_early
5.150371,3.5340,0.5390,3.4110,41.10,move_early
5.153597,3.2260,0.5300,3.2020,41.13,move_early
5.159834,6.2370,0.5720,3.3780,41.16,move_early
5.165979,6.1450,0.5600,3.2290,41.20,move_early
5.170942,4.9630,0.5610,3.5130,41.25,move_early
5.174465,3.5230,0.5710,3.4880,41.29,move_early
5.177065,2.6000,0.5660,3.4300,41.32,move_early
5.180364,3.2990,0.5590,3.2250,41.35,move_early
5.183837,3.4730,0.5100,3.3640,41.39,move_early
5.187225,3.3880,0.5220,3.2300,41.42,move_early
5.190594,3.3690,0.5240,3.3500,41.45,move_early
5.193833,3.2390,1.0050,3.1990,41.49,move_early
5.197348,3.5150,0.5470,3.3700,41.52,move_early
5.201579,4.2310,0.5230,3.4560,41.55,move_early
5.205495,3.9160,0.5290,3.4680,41.59,move_early
5.210671,5.1760,0.5420,3.2420,41.62,move_early
5.214367,3.6960,0.5540,3.4320,41.65,move_early
5.217656,3.2890,0.5530,3.2330,41.69,move_early
5.220984,3.3280,0.6000,3.4120,41.72,move_early
5.224252,3.2680,0.5290,3.2250,41.75,move_early
5.227674,3.4220,0.5200,3.4270,41.78,move_early
5.231158,3.4840,0.5400,3.2430,41.81,move_early
5.234679,3.5210,0.5160,3.6320,41.84,move_early
5.238016,3.3370,0.5610,3.2340,41.87,move_early
5.241779,3.7630,0.5160,3.4640,41.90,move_early
5.244865,3.0860,0.5100,3.2460,41.93,move_early
5.248396,3.5310,0.5200,3.4620,41.96,move_early
5.251667,3.2710,0.5430,3.2400,41.99,move_early
5.255259,3.5920,0.5110,3.4220,42.02,move_early
5.258494,3.2350,0.5210,3.2420,42.05,move_early
5.262577,4.0830,0.5140,4.0480,42.08,move_early
5.265946,3.3690,0.5270,3.2400,42.11,move_early
5.269838,3.8920,0.5300,3.4850,42.14,move_early
5.272887,3.0490,0.5040,3.2440,42.17,move_early
5.276435,3.5480,0.5250,3.4650,42.19,move_early
5.279753,3.3180,0.5090,3.2140,42.22,move_early
5.283245,3.4920,0.5160,3.4070,42.25,move_early
5.286572,3.3270,0.5210,3.2140,42.28,move_early
5.290119,3.5470,0.5180,3.4270,42.31,move_early
5.293422,3.3030,0.5520,3.2620,42.34,move_early
5.297084,3.6620,0.5270,3.6220,42.37,move_early
5.300407,3.3230,0.5920,3.2250,42.40,move_early
5.304117,3.7100,0.5230,3.4920,42.43,move_early
5.307296,3.1790,0.5280,3.2780,42.46,move_early
5.310888,3.5920,0.5540,3.4870,42.49,move_early
5.314194,3.3060,0.5440,3.2620,42.52,move_early
5.319044,4.8500,0.5070,3.4270,42.55,move_early
5.322074,3.0300,0.4990,3.2540,42.58,move_early
5.325510,3.4360,0.5240,3.4580,42.61,move_early
5.329017,3.5070,0.5190,3.4400,42.64,move_early
5.333032,4.0150,0.5160,3.9560,42.67,move_early
5.336605,3.5730,0.5180,3.4690,42.70,move_early
5.340028,3.4230,0.5310,3.2570,42.73,move_early
5.343466,3.4380,0.5600,3.4710,42.76,move_early
5.346823,3.3570,0.5340,3.2390,42.79,move_early
5.350276,3.4530,0.5240,3.4100,42.82,move_early
5.353683,3.4070,0.5110,3.2490,42.85,move_early
5.357285,3.6020,0.5320,3.4160,42.88,move_early
5.362001,4.7160,0.7050,4.6320,42.91,move_early
5.365792,3.7910,0.5420,3.6550,42.94,move_early
5.369154,3.3620,0.5770,3.2950,42.97,move_early
5.372703,3.5490,0.5430,3.5060,42.99,move_early
5.376093,3.3900,0.5500,3.2850,43.02,move_early
5.379635,3.5420,0.5580,3.4960,43.05,move_early
5.382995,3.3600,0.5720,3.2680,43.08,move_early
5.386539,3.5440,0.5410,3.4540,43.11,move_early
5.389943,3.4040,0.6880,3.2710,43.14,move_early
5.393555,3.6120,0.5520,3.4640,43.17,move_early
5.397463,3.9080,0.5610,3.2990,43.20,move_early
5.401435,3.9720,0.5500,3.9390,43.23,move_early
5.404850,3.4150,0.5180,3.2740,43.26,move_early
5.408774,3.9240,0.5340,3.7950,43.29,move_early
5.412111,3.3370,0.6730,3.3170,43.32,move_early
5.416003,3.8920,0.6630,3.8100,43.35,move_early
5.419437,3.4340,0.5390,3.2790,43.38,move_early
5.423202,3.7650,0.5360,3.4940,43.41,move_early
5.426282,3.0800,0.5410,3.2590,43.44,move_early
5.430404,4.1220,0.5630,4.0770,43.47,move_early
5.434003,3.5990,0.5600,3.5190,43.50,move_early
5.437401,3.3980,0.5290,3.2950,43.53,move_early
5.440944,3.5430,0.5190,3.5000,43.56,move_early
5.444397,3.4530,0.6110,3.3120,43.58,move_early
5.447956,3.5590,0.5340,3.4430,43.61,move_early
5.451324,3.3680,0.5310,3.2880,43.64,move_early
5.454816,3.4920,0.5280,3.4530,43.67,move_early
5.458194,3.3780,0.5370,3.2890,43.69,move_early
5.471744,13.5500,0.5340,3.4590,43.72,move_early
5.477589,5.8450,0.5730,3.9060,43.76,move_early
5.481140,3.5510,0.5960,3.5590,43.79,move_early
5.483825,2.6850,0.5920,3.4410,43.82,move_early
5.487125,3.3000,0.5950,3.2490,43.86,move_early
5.490571,3.4460,0.5350,3.4270,43.89,move_early
5.494068,3.4970,0.7890,3.4380,43.92,move_early
5.497549,3.4810,0.5390,3.4200,43.95,move_early
5.501133,3.5840,0.5420,3.2470,43.98,move_early
5.504789,3.6560,0.5130,3.4780,44.01,move_early
5.507973,3.1840,0.5620,3.2060,44.04,move_early
5.511476,3.5030,0.5120,3.4460,44.07,move_early
5.514799,3.3230,0.5300,3.2030,44.10,move_early
5.518204,3.4050,0.5340,3.3780,44.13,move_early
5.521869,3.6650,0.7840,3.2660,44.16,move_early
5.525144,3.2750,0.5250,3.4540,44.19,move_early
5.528469,3.3250,0.6900,3.2920,44.22,move_early
5.532006,3.5370,0.5200,3.4370,44.24,move_early
5.538692,6.6860,0.5330,3.2940,44.27,move_early
5.542986,4.2940,0.6680,3.5340,44.30,move_early
5.546513,3.5270,0.5170,3.5350,44.33,move_early
5.549580,3.0670,0.5280,3.3210,44.36,move_early
5.553065,3.4850,0.5320,3.4940,44.39,move_early
5.556408,3.3430,0.5430,3.3220,44.42,move_early
5.561183,4.7750,0.5050,3.4530,44.45,move_early
5.564176,2.9930,0.5430,3.5200,44.48,move_early
5.567828,3.6520,0.5250,3.6140,44.51,move_early
5.571175,3.3470,0.6180,3.2500,44.54,move_early
5.574720,3.5450,0.5360,3.4790,44.57,move_early
5.578016,3.2960,0.5300,3.2420,44.60,move_early
5.581573,3.5570,0.5370,3.4990,44.63,move_early
5.584923,3.3500,0.5500,3.2490,44.66,move_early
5.588414,3.4910,0.7110,3.4030,44.69,move_early
5.591762,3.3480,0.5100,3.2530,44.72,move_early
5.595948,4.1860,0.5220,3.9380,44.75,move_early
5.599203,3.2550,0.6850,3.2730,44.78,move_early
5.602702,3.4990,0.5990,3.5090,44.81,move_early
5.606280,3.5780,0.5090,3.4500,44.84,move_early
5.609939,3.6590,0.5170,3.5160,44.87,move_early
5.613252,3.3130,0.5290,3.2790,44.90,move_early
5.616790,3.5380,0.5270,3.4430,44.93,move_early
5.620202,3.4120,0.5380,3.2730,44.96,move_early
5.623761,3.5590,0.5160,3.4460,44.99,move_early
5.627196,3.4350,0.5810,3.2710,45.02,move_early
5.631027,3.8310,0.5250,3.8410,45.04,move_early
5.634425,3.3980,0.5200,3.2740,45.07,move_early
5.637982,3.5570,0.5340,3.4870,45.10,move_early
5.641339,3.3570,0.6800,3.2450,45.13,move_early
5.644882,3.5430,0.5270,3.4750,45.16,move_early
5.648211,3.3290,0.5740,3.2530,45.19,move_early
5.651766,3.5550,0.5470,3.4540,45.22,move_early
5.655178,3.4120,0.5390,3.2980,45.25,move_early
5.658737,3.5590,0.5400,3.4400,45.28,move_early
5.662121,3.3840,0.5760,3.2910,45.31,move_early
5.666361,4.2400,0.5610,3.4650,45.34,move_early
5.669678,3.3170,0.5750,3.2520,45.37,move_early
5.673634,3.9560,0.5450,3.5180,45.40,move_early
5.679107,5.4730,0.5350,3.2320,45.43,move_early
5.682168,3.0610,0.5590,3.2860,45.46,move_early
5.685633,3.4650,0.5210,3.4570,45.49,move_early
5.689076,3.4430,0.5300,3.2760,45.52,move_early
5.692834,3.7580,0.5250,3.6670,45.55,move_early
5.696553,3.7190,0.5470,3.5270,45.58,move_early
5.700747,4.1940,0.5730,3.6980,45.61,move_early
5.704001,3.2540,0.5330,3.2400,45.64,move_early
5.707841,3.8400,0.5230,3.6830,45.67,move_early
5.711481,3.6400,0.5920,3.2340,45.70,move_early
5.715191,3.7100,0.7070,3.6900,45.73,move_early
5.718507,3.3160,0.5260,3.2220,45.76,move_early
5.722259,3.7520,0.5640,3.2340,45.79,move_early
5.725906,3.6470,0.5540,3.6010,45.82,move_early
5.729815,3.9090,0.5180,3.8460,45.84,move_early
5.733574,3.7590,0.5160,3.6390,45.87,move_early
5.737174,3.6000,0.5160,3.2680,45.90,move_early
5.740954,3.7800,0.5170,3.6340,45.93,move_early
5.744253,3.2990,0.5720,3.2580,45.96,move_early
5.747991,3.7380,0.5260,3.6230,45.99,move_early
5.751285,3.2940,0.7750,3.2420,46.02,move_early
5.755080,3.7950,0.5490,3.6120,46.05,move_early
5.758361,3.2810,0.5600,3.2220,46.08,move_early
5.762057,3.6960,0.5480,3.6290,46.11,move_early
5.765748,3.6910,0.6800,3.2340,46.14,move_early
5.769784,4.0360,0.5440,3.6210,46.17,move_early
5.773291,3.5070,0.5980,3.1990,46.20,move_early
5.776641,3.3500,0.5200,3.6500,46.23,move_early
5.779909,3.2680,0.5320,3.2460,46.26,move_early
5.783610,3.7010,0.5100,3.6240,46.29,move_early
